approved_bal,sex,education,marriage,age,status,balance,payment,utilization,default
360000,1,1,2,28,0,1210,390,0.003361111111111111,1
140000,2,2,1,42,0,111496,6022,0.7964,1
210000,2,1,2,32,0,67374,3200,0.3208285714285714,0
220000,2,2,2,27,0,1692,13250,0.007690909090909091,0
20000,1,2,2,27,1,18649,0,0.93245,0
620000,2,2,1,45,2,160837,0,0.25941451612903227,1
360000,1,1,2,26,1,-8,0,-2.2222222222222223e-05,0
20000,2,2,2,21,0,18763,14410,0.93815,0
50000,1,2,2,23,0,34549,2836,0.69098,0
50000,1,2,3,30,0,97538,2454,1.95076,0
10000,1,2,2,46,0,4073,2400,0.4073,1
100000,2,3,1,50,2,53849,2050,0.53849,1
50000,1,1,2,26,0,2411,3068,0.04822,0
60000,1,2,2,25,0,480,1675,0.008,0
440000,2,1,2,35,0,330759,13100,0.751725,0
120000,1,2,1,44,0,92007,5417,0.766725,0
50000,2,1,2,52,0,3257,1000,0.06514,0
110000,2,2,1,40,1,92638,600,0.8421636363636363,0
200000,2,1,2,38,0,399,0,0.001995,0
150000,2,1,2,28,1,0,0,0.0,0
30000,2,2,1,36,2,28778,0,0.9592666666666667,1
100000,2,1,2,24,0,30092,1553,0.30092,0
360000,2,1,1,34,0,12339,10000,0.034275,0
390000,2,1,2,31,0,50620,5000,0.12979487179487179,0
220000,2,1,1,41,1,-65,0,-0.00029545454545454547,1
160000,2,2,2,25,0,0,0,0.0,0
230000,2,1,2,28,0,2403,7357,0.010447826086956522,0
120000,1,1,2,27,0,52437,5024,0.436975,0
100000,1,3,1,52,0,4657,1500,0.04657,1
190000,2,1,2,41,0,28204,0,0.1484421052631579,1
50000,1,1,1,56,0,50715,2500,1.0143,1
40000,2,2,2,24,0,35285,2000,0.882125,0
630000,2,2,1,47,0,37850,38187,0.06007936507936508,0
160000,2,1,1,33,0,5233,5401,0.03270625,0
110000,2,2,2,32,0,65299,11000,0.5936272727272728,0
20000,1,2,2,29,0,17208,2055,0.8604,0
210000,2,3,1,53,0,57192,2800,0.27234285714285716,0
270000,1,1,2,34,0,5780,12006,0.021407407407407406,0
360000,2,2,2,52,0,640,2231,0.0017777777777777779,0
60000,2,2,1,42,0,631,2790,0.010516666666666667,0
360000,1,2,2,38,0,108351,8005,0.300975,0
390000,2,1,2,45,2,834,1,0.0021384615384615383,0
250000,2,3,2,35,0,7244,8514,0.028976,0
90000,2,1,2,24,0,13141,1600,0.14601111111111112,1
360000,1,1,2,28,0,7071,1510,0.01964166666666667,0
50000,1,3,2,26,0,35429,1537,0.70858,0
270000,2,1,1,40,0,18751,1000,0.06944814814814815,0
200000,2,1,2,29,1,55788,8394,0.27894,0
50000,2,2,2,23,0,49809,2040,0.99618,0
350000,1,1,2,33,0,10900,10530,0.031142857142857142,0
160000,2,2,2,60,0,3128,5156,0.01955,1
80000,2,3,1,49,0,3367,4641,0.0420875,0
290000,1,1,1,53,2,279610,13000,0.9641724137931035,1
270000,2,1,2,28,0,475,475,0.0017592592592592592,0
80000,1,1,2,31,0,5994,13647,0.074925,0
50000,1,2,2,36,0,5197,1300,0.10394,0
30000,1,2,1,35,0,7797,2687,0.2599,0
90000,1,2,2,33,0,35785,15155,0.39761111111111114,0
160000,1,1,2,26,0,1433,3757,0.00895625,0
80000,2,3,2,53,0,77766,4000,0.972075,0
50000,1,2,2,42,0,50300,2200,1.006,0
20000,2,1,2,25,0,14603,1600,0.73015,0
220000,1,1,1,43,1,0,0,0.0,1
210000,1,3,2,25,0,8817,23776,0.041985714285714286,1
130000,2,2,2,29,0,131575,6700,1.0121153846153845,0
260000,2,2,1,31,0,5841,23194,0.022465384615384616,0
230000,2,1,1,30,0,30341,5000,0.13191739130434782,0
160000,1,1,2,34,0,83255,4000,0.52034375,0
50000,1,1,1,35,0,34976,1127,0.69952,0
80000,1,2,1,32,0,48747,2145,0.6093375,0
110000,1,3,2,46,0,56700,2681,0.5154545454545455,0
200000,1,1,1,43,0,144678,5090,0.72339,0
360000,1,2,2,29,0,268112,9429,0.7447555555555555,0
210000,2,3,2,31,1,0,0,0.0,0
80000,2,2,2,24,2,79243,3249,0.9905375,0
310000,2,2,1,43,0,23396,1426,0.07547096774193549,0
30000,1,3,1,59,0,390,390,0.013,1
170000,1,1,1,53,0,17862,1323,0.10507058823529412,0
140000,2,2,2,28,2,26450,3007,0.18892857142857142,0
180000,2,2,2,31,1,0,0,0.0,0
50000,1,1,2,34,1,22746,0,0.45492,0
50000,2,2,1,36,0,9214,1351,0.18428,0
110000,2,1,2,24,0,40882,2000,0.37165454545454546,0
450000,2,3,1,36,0,3996,9120,0.00888,0
200000,2,2,1,34,0,390,390,0.00195,0
220000,1,1,2,43,0,44177,1006,0.20080454545454546,0
360000,2,1,2,29,0,3280,0,0.009111111111111111,1
50000,1,2,1,37,0,48226,2000,0.96452,0
40000,1,2,2,23,2,36650,0,0.91625,0
190000,2,2,1,37,1,115049,6000,0.605521052631579,0
150000,1,1,2,33,0,21724,2100,0.14482666666666666,0
200000,2,1,1,37,1,0,0,0.0,0
270000,2,2,1,56,0,137807,5000,0.5103962962962963,0
60000,1,1,2,25,0,58839,2018,0.98065,0
200000,2,2,1,39,0,80833,3315,0.404165,0
150000,2,2,1,39,0,36146,3000,0.24097333333333334,0
180000,2,2,2,28,0,340,0,0.001888888888888889,0
90000,2,1,2,27,0,7624,0,0.08471111111111111,0
360000,2,2,1,37,1,0,0,0.0,0
90000,2,1,2,24,0,491,0,0.0054555555555555555,0
20000,2,2,2,24,0,13168,1237,0.6584,0
70000,1,1,1,46,0,60040,2600,0.8577142857142858,0
230000,1,1,1,39,0,660,660,0.0028695652173913043,0
30000,1,3,1,48,0,29434,1465,0.9811333333333333,0
200000,2,3,3,45,0,4430,7193,0.02215,0
100000,1,3,2,49,0,1440,0,0.0144,0
50000,2,2,2,23,0,26795,2000,0.5359,0
20000,2,3,1,25,0,16591,1155,0.82955,0
210000,2,2,1,47,0,0,0,0.0,0
110000,1,3,1,56,0,46486,4086,0.4226,0
20000,2,3,1,44,0,550,228,0.0275,0
50000,2,3,1,49,0,5630,1107,0.1126,0
50000,1,2,1,41,0,21986,1362,0.43972,0
400000,2,1,2,40,0,60125,1981,0.1503125,0
170000,1,2,2,31,0,56364,3000,0.3315529411764706,0
280000,1,2,1,42,0,148363,6900,0.5298678571428571,0
130000,2,3,1,28,0,100143,2500,0.7703307692307693,0
210000,2,2,2,32,0,46255,5000,0.22026190476190477,0
370000,1,2,2,28,0,276436,20000,0.7471243243243243,0
30000,2,2,1,31,0,29493,3200,0.9831,0
150000,1,3,2,39,1,214450,5180,1.4296666666666666,0
60000,1,3,1,31,2,35369,1027,0.5894833333333334,1
80000,2,2,2,24,0,77615,3100,0.9701875,0
280000,2,2,1,44,2,186149,0,0.6648178571428571,1
20000,2,2,2,46,8,21075,0,1.05375,0
270000,1,1,2,32,0,0,0,0.0,0
240000,2,2,2,26,0,14348,1000,0.059783333333333334,0
20000,2,1,2,22,0,20137,1300,1.00685,0
450000,2,1,1,42,1,-200,0,-0.00044444444444444447,1
10000,1,2,2,33,0,8177,2500,0.8177,0
280000,1,2,1,39,0,2082,3597,0.007435714285714286,1
290000,2,3,2,27,0,13820,2000,0.04765517241379311,0
190000,2,1,2,28,0,46923,2500,0.24696315789473683,1
80000,2,1,2,23,0,53261,4500,0.6657625,0
280000,2,2,2,28,0,427,0,0.001525,0
160000,2,1,1,33,0,14150,8106,0.0884375,0
90000,1,2,1,40,0,42856,3114,0.47617777777777776,1
140000,2,1,2,37,0,1034,40000,0.007385714285714285,0
50000,1,1,2,22,0,5137,1300,0.10274,0
40000,2,2,1,32,0,24114,2000,0.60285,0
130000,2,3,1,43,0,130067,5540,1.0005153846153847,0
70000,2,3,1,27,0,61611,3011,0.8801571428571429,0
30000,2,2,1,35,0,25078,1500,0.8359333333333333,0
100000,2,3,1,35,1,97002,8200,0.97002,0
20000,2,1,1,30,2,5766,2000,0.2883,1
30000,2,2,2,34,2,99568,33000,3.3189333333333333,0
20000,1,2,1,34,0,12857,1541,0.64285,1
100000,2,1,2,28,2,96193,3600,0.96193,1
30000,1,2,2,25,2,2400,0,0.08,1
320000,2,1,1,41,0,97797,4520,0.305615625,0
90000,1,3,2,42,2,64762,0,0.7195777777777778,1
190000,1,2,2,40,2,145613,15000,0.7663842105263158,1
200000,1,1,2,28,0,71989,52129,0.359945,0
300000,2,2,2,31,0,3345,1087,0.01115,0
30000,2,1,2,56,0,29033,1283,0.9677666666666667,0
110000,2,2,3,45,0,26650,1532,0.24227272727272728,0
230000,2,1,2,29,0,0,0,0.0,0
230000,2,1,1,35,0,4259,1250,0.018517391304347826,0
310000,2,2,2,28,0,106468,8000,0.3434451612903226,0
320000,1,1,1,40,0,247276,10000,0.7727375,0
360000,1,1,1,47,0,1548,0,0.0043,0
20000,2,3,1,41,0,780,0,0.039,1
170000,2,2,2,27,0,162671,7500,0.9568882352941176,0
140000,1,1,1,40,0,123049,4310,0.8789214285714285,0
80000,1,2,2,32,0,51372,1853,0.64215,0
150000,1,2,2,35,0,60015,20000,0.4001,0
170000,1,2,2,27,0,1170,0,0.0068823529411764705,0
200000,2,2,1,29,2,159398,6163,0.79699,1
70000,1,1,2,30,0,55664,5800,0.7952,0
320000,1,2,1,37,0,43528,500,0.136025,0
150000,2,1,2,29,0,0,0,0.0,0
50000,2,1,1,34,0,27966,1267,0.55932,0
90000,2,2,2,34,0,8792,0,0.0976888888888889,0
280000,1,1,1,41,0,28026,41346,0.10009285714285714,0
300000,2,1,2,31,0,43610,1655,0.14536666666666667,0
400000,2,2,2,40,0,0,8235,0.0,0
200000,2,1,1,27,0,5780,105,0.0289,0
10000,2,3,2,22,0,8109,2000,0.8109,1
50000,2,2,3,30,1,52515,0,1.0503,1
30000,2,2,3,22,1,22582,4600,0.7527333333333334,0
50000,1,1,2,26,0,15448,1500,0.30896,1
50000,1,2,1,38,1,58102,2500,1.16204,0
30000,2,3,1,46,1,12289,0,0.40963333333333335,0
20000,1,2,2,24,0,10476,1000,0.5238,0
20000,1,2,2,49,0,16326,1441,0.8163,0
50000,1,1,3,49,0,17681,1611,0.35362,0
30000,2,2,1,42,0,47912,1755,1.5970666666666666,0
360000,2,1,1,30,1,18886,0,0.05246111111111111,0
400000,2,1,2,31,0,203,770,0.0005075,0
50000,2,2,1,49,0,34962,1613,0.69924,0
160000,2,2,2,27,0,80964,4000,0.506025,0
70000,2,2,1,33,0,69418,2382,0.9916857142857143,1
150000,2,1,1,35,1,0,0,0.0,0
80000,2,2,2,48,0,45174,3000,0.564675,0
30000,2,2,2,22,0,23892,5300,0.7964,0
10000,1,2,2,22,0,7960,2000,0.796,1
320000,1,1,1,47,0,9192,13942,0.028725,0
80000,2,2,2,34,0,25935,2000,0.3241875,0
10000,1,2,1,45,0,7139,1400,0.7139,1
360000,2,2,2,39,0,12865,4484,0.035736111111111114,0
450000,1,2,2,33,0,-14,2582,-3.111111111111111e-05,0
330000,2,2,2,29,0,49549,90000,0.15014848484848484,0
60000,1,1,2,29,0,546,0,0.0091,1
50000,2,3,2,26,0,9935,1234,0.1987,0
200000,1,2,1,38,0,152856,6000,0.76428,0
120000,1,1,2,34,1,1278,0,0.01065,0
160000,2,1,1,37,0,316,316,0.001975,0
110000,1,2,1,57,0,46132,2306,0.4193818181818182,0
70000,2,3,1,50,0,27345,1041,0.3906428571428571,0
150000,2,3,2,28,0,101593,4000,0.6772866666666667,0
610000,2,1,2,31,0,142764,6540,0.23403934426229508,0
110000,2,1,2,25,0,92849,4346,0.8440818181818182,0
80000,2,2,2,25,2,17330,3000,0.216625,1
170000,2,2,1,33,0,109863,4380,0.6462529411764706,0
110000,2,1,2,30,0,1064,2007,0.009672727272727272,0
140000,2,1,1,51,0,56764,2115,0.40545714285714285,0
70000,1,1,2,51,0,43048,3000,0.6149714285714286,0
260000,2,2,1,46,0,29484,10000,0.1134,0
170000,1,3,2,38,0,21310,2000,0.12535294117647058,0
50000,2,2,1,34,0,10821,1221,0.21642,0
300000,2,3,1,34,0,280823,11000,0.9360766666666667,1
150000,2,1,2,31,2,390,390,0.0026,1
50000,2,2,2,25,8,37647,0,0.75294,1
50000,2,2,1,26,1,0,0,0.0,0
90000,2,1,2,25,2,84710,4000,0.9412222222222222,0
50000,1,2,2,26,0,48036,2100,0.96072,1
500000,2,2,2,43,0,43346,4006,0.086692,0
470000,2,2,1,36,0,873,1005,0.0018574468085106382,0
230000,1,2,2,58,0,110163,5600,0.4789695652173913,0
140000,2,2,2,26,0,4113,2000,0.029378571428571428,0
230000,2,2,1,30,2,9636,1222,0.04189565217391304,1
420000,2,2,2,31,0,25103,1509,0.05976904761904762,0
30000,2,2,2,24,0,31319,1564,1.0439666666666667,0
50000,2,2,2,52,1,43343,1300,0.86686,1
140000,2,2,2,24,0,197,0,0.0014071428571428572,0
260000,2,2,1,35,0,7967,67650,0.03064230769230769,0
90000,2,3,2,29,0,19450,0,0.21611111111111111,0
240000,2,2,1,33,0,240878,10000,1.0036583333333333,0
510000,2,1,2,35,0,2115,1117,0.004147058823529412,0
110000,2,2,1,35,0,81665,2460,0.7424090909090909,0
210000,2,1,2,28,0,11442,3738,0.05448571428571428,0
220000,1,2,1,40,0,158,0,0.0007181818181818182,0
200000,2,1,1,35,0,2257,4266,0.011285,0
360000,2,2,2,53,0,10733,15206,0.02981388888888889,0
260000,1,1,2,44,0,316,316,0.0012153846153846154,0
20000,1,2,1,33,0,11026,1174,0.5513,0
120000,2,2,1,32,0,113869,5498,0.9489083333333334,0
50000,2,1,2,33,0,7363,39,0.14726,0
60000,2,1,2,26,1,29649,0,0.49415,0
200000,1,1,2,26,0,12716,16244,0.06358,0
20000,1,2,2,26,0,1438,1261,0.0719,0
50000,2,1,1,32,2,47858,2500,0.95716,1
50000,2,2,2,31,1,0,0,0.0,0
230000,1,1,2,29,0,40732,5000,0.17709565217391304,0
50000,1,2,1,27,0,819,2184,0.01638,0
100000,2,1,2,28,2,79580,3790,0.7958,1
210000,2,1,1,42,1,0,0,0.0,1
230000,2,2,1,32,0,87764,2630,0.3815826086956522,1
500000,2,1,2,26,1,31421,22157,0.062842,0
370000,2,1,2,38,0,929,328,0.002510810810810811,0
230000,2,1,1,35,0,2648,200,0.011513043478260869,0
80000,1,2,2,29,0,11894,1284,0.148675,0
60000,2,2,2,29,0,55064,5000,0.9177333333333333,0
30000,2,2,2,51,1,25382,1800,0.8460666666666666,0
70000,1,1,2,27,1,-54,600,-0.0007714285714285715,0
410000,1,1,2,32,0,5335,5400,0.013012195121951219,0
280000,2,3,1,40,1,-288,0,-0.0010285714285714286,0
50000,2,1,1,34,0,46750,2320,0.935,0
100000,2,2,1,30,0,97062,2800,0.97062,0
50000,2,1,2,22,0,13801,1372,0.27602,0
100000,2,1,2,48,2,15355,3164,0.15355,0
210000,2,2,1,35,0,37148,2000,0.1768952380952381,0
400000,1,1,2,37,0,385,13032,0.0009625,0
20000,1,2,2,25,4,20610,0,1.0305,1
50000,2,3,1,44,0,2000,780,0.04,0
230000,2,1,2,28,0,6666,6666,0.028982608695652175,0
220000,1,2,2,29,0,31037,3050,0.14107727272727272,0
300000,2,1,1,36,0,25239,1713,0.08413,0
80000,2,2,2,23,1,998,6861,0.012475,0
20000,2,3,2,36,0,16754,2400,0.8377,1
190000,2,1,2,26,0,31061,1750,0.16347894736842106,0
160000,2,2,3,37,0,2694,35888,0.0168375,0
120000,2,1,3,44,0,70096,8100,0.5841333333333333,0
700000,2,1,1,39,0,99259,5000,0.14179857142857144,0
140000,2,1,2,24,1,0,0,0.0,0
300000,2,3,1,29,0,24921,2000,0.08307,0
120000,1,3,1,33,1,66055,3000,0.5504583333333334,1
280000,2,2,1,39,0,213738,20300,0.76335,0
70000,1,3,1,51,2,54968,0,0.7852571428571429,1
20000,2,3,2,24,0,4101,507,0.20505,0
150000,2,2,1,45,0,2605,2605,0.017366666666666666,0
60000,1,1,2,30,0,15380,4147,0.25633333333333336,0
200000,2,3,3,51,0,780,0,0.0039,0
50000,2,2,2,24,1,48861,2000,0.97722,1
150000,1,2,1,50,0,55336,5085,0.36890666666666666,0
20000,2,1,2,22,0,20243,1410,1.01215,0
40000,1,1,2,27,0,11058,2000,0.27645,1
50000,2,2,1,24,1,27087,0,0.54174,0
10000,1,2,2,37,0,8755,1167,0.8755,0
200000,2,2,1,58,0,3035,199646,0.015175,0
50000,2,2,1,48,0,20944,2360,0.41888,0
320000,1,1,2,28,0,2007,2000,0.006271875,0
20000,2,3,1,24,8,24310,0,1.2155,0
470000,2,2,1,27,0,152478,3001,0.32442127659574466,1
230000,2,3,2,30,0,550,0,0.002391304347826087,0
20000,2,1,2,23,0,17246,2000,0.8623,0
30000,2,3,2,53,0,1598,2487,0.053266666666666664,1
80000,2,2,2,23,2,22895,1600,0.2861875,0
110000,2,2,1,55,0,15069,1600,0.13699090909090908,0
420000,1,2,1,34,0,88948,30000,0.21178095238095238,0
500000,1,1,1,43,1,0,0,0.0,1
80000,2,2,2,22,1,79318,2000,0.991475,0
350000,2,2,1,31,0,67648,3039,0.19328,0
30000,2,2,1,32,0,0,0,0.0,0
110000,2,2,2,33,1,0,0,0.0,1
500000,1,3,1,39,0,315201,25000,0.630402,0
490000,2,1,1,38,0,4290,4738,0.008755102040816327,0
300000,2,2,1,34,0,205064,0,0.6835466666666666,0
50000,1,2,3,42,2,47647,3700,0.95294,1
150000,1,3,1,37,4,151117,6500,1.0074466666666666,1
80000,2,3,1,57,0,726,0,0.009075,0
40000,2,2,2,23,0,20035,2000,0.500875,0
30000,1,2,2,32,1,29095,2500,0.9698333333333333,0
50000,1,1,1,37,0,30400,500,0.608,0
140000,2,2,2,23,0,44733,2100,0.31952142857142857,0
50000,2,3,2,49,0,4987,2000,0.09974,0
30000,2,2,2,25,0,26957,1333,0.8985666666666666,0
40000,2,1,2,29,0,26461,3400,0.661525,1
100000,2,3,1,43,2,50485,2200,0.50485,1
130000,1,2,2,29,0,131041,7000,1.0080076923076924,0
20000,2,2,2,27,0,20218,1482,1.0109,0
50000,1,1,2,26,0,0,0,0.0,0
260000,1,1,1,41,0,1086,3552,0.004176923076923077,0
30000,2,3,2,52,2,2450,0,0.08166666666666667,1
10000,2,2,1,31,0,15915,2330,1.5915,0
200000,1,1,2,32,0,43515,1739,0.217575,0
30000,2,2,1,46,0,28234,1484,0.9411333333333334,0
180000,2,2,2,35,0,119333,6000,0.6629611111111111,0
100000,1,1,2,35,0,29109,0,0.29109,0
140000,2,2,1,39,0,105192,3000,0.7513714285714286,0
290000,2,2,2,34,0,310403,12012,1.0703551724137932,0
20000,2,2,3,52,0,14591,1265,0.72955,0
80000,2,3,1,40,0,35660,2000,0.44575,0
500000,2,3,1,38,0,13655,8351,0.02731,0
180000,1,1,1,45,0,4453,3310,0.02473888888888889,0
20000,2,3,1,40,0,2946,0,0.1473,0
30000,2,2,1,25,0,30606,1800,1.0202,0
150000,1,1,2,33,0,45335,6000,0.30223333333333335,0
280000,2,2,2,27,0,5924,5174,0.021157142857142857,0
50000,2,2,1,43,0,23587,1800,0.47174,0
20000,2,2,1,43,2,15294,1300,0.7647,0
200000,1,1,2,30,0,4935,0,0.024675,0
210000,2,2,1,49,1,0,0,0.0,1
230000,2,1,2,38,0,224020,8750,0.974,0
50000,1,3,2,57,0,47917,1988,0.95834,0
50000,1,3,2,55,0,51737,2930,1.03474,1
70000,2,2,2,23,0,49605,3000,0.7086428571428571,0
310000,1,1,2,30,0,1544,1300,0.004980645161290323,0
180000,2,2,1,30,0,2488,13476,0.013822222222222222,0
90000,2,2,2,24,0,24401,1454,0.2711222222222222,0
390000,1,2,2,28,0,149445,8046,0.38319230769230767,0
150000,2,3,1,34,0,772,340,0.005146666666666667,0
400000,1,2,2,37,1,13611,3019,0.0340275,0
80000,2,2,1,32,0,28408,1259,0.3551,0
320000,1,1,2,27,0,137574,6048,0.42991875,0
240000,2,2,1,37,0,238,0,0.0009916666666666667,1
200000,1,1,2,31,0,100,100,0.0005,0
110000,1,1,3,55,1,92610,4500,0.8419090909090909,1
170000,2,1,2,28,2,131864,5600,0.7756705882352941,1
90000,2,3,3,51,0,11315,1212,0.12572222222222224,1
200000,1,1,1,36,0,3877,11496,0.019385,0
360000,1,1,2,30,0,0,2500,0.0,0
140000,2,1,1,36,0,4036,0,0.02882857142857143,0
220000,1,2,2,25,0,168286,10000,0.7649363636363636,0
100000,1,3,1,50,0,154970,0,1.5497,0
80000,2,2,2,40,2,57364,2200,0.71705,0
30000,2,2,2,27,0,27772,3136,0.9257333333333333,0
50000,1,1,2,30,2,4187,2300,0.08374,1
120000,2,2,2,26,0,22431,1500,0.186925,0
50000,1,1,2,27,0,7010,3000,0.1402,0
360000,2,1,2,27,0,79837,27465,0.22176944444444444,0
90000,2,1,2,25,2,86014,8300,0.9557111111111111,0
500000,1,1,2,32,0,386405,25016,0.77281,0
140000,2,3,1,46,0,68075,3000,0.48625,0
30000,1,3,1,45,0,17187,7900,0.5729,0
70000,1,3,1,30,0,19882,1352,0.2840285714285714,0
200000,1,1,1,39,0,0,0,0.0,0
350000,1,1,1,48,0,54969,2087,0.1570542857142857,0
120000,1,1,2,32,1,0,0,0.0,1
240000,1,1,2,46,0,471814,16044,1.9658916666666666,0
90000,2,1,2,23,0,22109,6000,0.24565555555555554,0
260000,2,1,2,33,1,0,0,0.0,0
50000,2,1,2,24,0,27245,1800,0.5449,0
110000,1,1,1,40,0,8481,4980,0.0771,0
20000,2,1,2,24,0,1371,796,0.06855,0
30000,2,2,2,24,0,27391,1767,0.9130333333333334,0
180000,1,1,2,27,0,11392,3500,0.0632888888888889,1
20000,1,2,1,46,0,5902,1122,0.2951,0
50000,2,2,2,22,0,50342,1896,1.00684,0
180000,2,1,2,36,0,10737,21197,0.05965,0
200000,1,1,1,34,0,1242,4034,0.00621,0
260000,2,2,2,24,0,68411,2500,0.26311923076923077,0
320000,1,1,1,60,0,9955,3465,0.031109375,1
160000,2,2,2,29,2,1989,0,0.01243125,1
30000,1,2,2,32,2,7851,1500,0.2617,1
50000,2,2,1,36,0,16906,1314,0.33812,0
50000,1,2,2,30,0,21062,2000,0.42124,0
90000,2,2,2,29,0,47585,10000,0.5287222222222222,0
240000,1,1,2,34,1,11874,0,0.049475,0
180000,2,2,1,32,1,15548,0,0.08637777777777778,1
200000,2,2,1,32,0,5150,10190,0.02575,0
50000,2,1,2,25,0,42543,1900,0.85086,0
50000,1,2,1,44,0,1261,1261,0.02522,0
330000,2,1,1,37,0,4785,3523,0.0145,0
80000,2,2,2,24,2,1200,0,0.015,1
50000,2,2,2,23,0,3779,3955,0.07558,0
360000,2,1,2,29,0,15854,1000,0.04403888888888889,0
240000,2,2,1,37,0,219099,8131,0.9129125,0
50000,1,2,1,59,0,47069,2169,0.94138,0
470000,1,2,2,33,0,190258,40012,0.40480425531914893,0
160000,2,3,1,51,0,2000,0,0.0125,0
30000,1,1,1,27,0,12897,2011,0.4299,1
80000,2,2,1,32,0,81074,3700,1.013425,0
500000,2,3,2,42,0,10889,29987,0.021778,0
180000,1,2,2,39,0,3135,2833,0.017416666666666667,0
110000,2,2,1,46,0,2410,2151,0.02190909090909091,0
160000,1,1,1,41,0,117126,15315,0.7320375,0
210000,2,2,2,30,0,21780,1325,0.10371428571428572,0
200000,2,1,1,34,0,6206,1120,0.03103,1
350000,1,1,2,35,0,4439,33891,0.012682857142857143,0
250000,1,1,2,41,0,1338,0,0.005352,1
380000,1,1,2,43,1,8201,39,0.02158157894736842,1
30000,1,2,2,47,0,396,396,0.0132,0
200000,1,2,2,31,0,33781,3000,0.168905,0
30000,1,2,2,30,0,27826,1600,0.9275333333333333,0
50000,1,2,2,24,0,14937,3027,0.29874,0
500000,1,1,1,36,0,294827,20007,0.589654,0
30000,1,1,2,28,1,0,0,0.0,0
220000,2,1,1,36,0,996,4102,0.004527272727272727,0
20000,2,2,1,27,0,42784,3000,2.1392,0
180000,2,2,1,32,0,74189,2000,0.4121611111111111,0
300000,1,1,1,42,0,11973,20979,0.03991,1
130000,2,2,1,33,0,133461,7010,1.0266230769230769,0
180000,2,3,1,39,2,10159,2710,0.056438888888888886,1
150000,2,1,3,30,0,50,8589,0.0003333333333333333,0
140000,1,2,1,30,0,134203,5000,0.9585928571428571,1
50000,2,2,2,22,0,49609,2100,0.99218,0
20000,1,2,2,25,1,6174,2000,0.3087,1
180000,1,1,2,28,0,666,662,0.0037,0
180000,1,2,2,26,0,5591,1126,0.031061111111111112,1
150000,2,3,1,54,0,148747,5500,0.9916466666666667,0
70000,2,1,2,24,0,63903,3000,0.9129,0
30000,1,2,2,29,8,34423,0,1.1474333333333333,0
500000,1,1,2,36,0,45106,81690,0.090212,1
60000,1,3,1,49,0,44801,3000,0.7466833333333334,0
50000,2,1,2,23,0,49860,2500,0.9972,0
130000,1,3,2,43,1,1018,6433,0.007830769230769231,1
260000,2,2,1,33,0,134736,6067,0.5182153846153846,0
380000,1,3,1,53,0,0,0,0.0,0
360000,2,2,2,25,2,286732,10792,0.7964777777777777,0
50000,1,3,1,54,1,62847,2100,1.25694,0
50000,2,3,1,39,0,58300,7876,1.166,0
260000,2,1,1,44,0,1215,0,0.004673076923076923,1
80000,2,2,2,27,0,57376,2200,0.7172,0
360000,2,1,2,25,0,279846,7004,0.77735,1
290000,2,1,2,29,1,0,0,0.0,1
200000,1,1,2,39,0,-200,0,-0.001,0
140000,1,1,1,45,0,39716,1600,0.28368571428571426,0
360000,1,1,1,38,1,0,0,0.0,1
50000,2,2,2,23,0,780,0,0.0156,1
120000,1,2,2,25,2,113348,0,0.9445666666666667,0
100000,1,2,1,29,0,94453,3320,0.94453,0
200000,2,2,1,28,0,81865,5000,0.409325,0
90000,2,2,1,40,0,4989,0,0.055433333333333334,0
360000,1,1,2,36,1,0,0,0.0,1
150000,2,3,2,30,0,456,9664,0.00304,1
140000,1,1,2,29,0,2937,2024,0.02097857142857143,0
200000,2,2,2,36,0,1371,4077,0.006855,0
170000,2,2,1,37,0,166246,6700,0.9779176470588236,0
30000,1,2,2,34,0,19785,5500,0.6595,0
80000,2,1,2,27,0,80000,0,1.0,0
280000,1,1,2,31,0,164736,8833,0.5883428571428572,0
410000,2,1,1,31,0,2744,2051,0.006692682926829268,0
450000,1,1,2,38,0,29747,30323,0.06610444444444444,0
80000,1,2,2,36,0,79148,2000,0.98935,0
360000,1,1,1,46,0,92961,10125,0.258225,0
130000,2,1,1,36,0,129689,5000,0.9976076923076923,0
160000,2,1,2,26,0,2198,9155,0.0137375,1
140000,2,3,2,57,2,131795,6743,0.9413928571428571,1
240000,2,3,1,40,1,-55,0,-0.00022916666666666666,0
180000,2,3,3,45,0,4148,0,0.023044444444444444,0
70000,1,1,3,57,0,69398,2667,0.9914,0
150000,2,2,2,25,0,142827,5000,0.95218,0
210000,2,3,1,37,0,138398,5000,0.6590380952380952,0
200000,2,1,1,35,0,9918,1219,0.04959,0
310000,1,2,2,33,0,4040,4068,0.013032258064516128,0
180000,1,1,1,38,0,153099,7005,0.85055,0
300000,1,2,2,31,0,62198,1600,0.20732666666666666,0
450000,2,1,2,41,0,11343,75459,0.025206666666666665,0
200000,1,1,2,33,1,-5,3470,-2.5e-05,0
30000,2,2,1,67,2,30374,0,1.0124666666666666,1
400000,2,1,1,40,0,1107,3891,0.0027675,0
170000,1,1,2,33,0,764,1105,0.004494117647058824,0
140000,2,1,2,31,0,652,0,0.004657142857142857,1
200000,2,2,2,35,0,64195,3000,0.320975,0
60000,2,2,3,39,1,-1540,0,-0.025666666666666667,0
60000,1,2,2,27,1,43356,0,0.7226,1
150000,1,1,2,23,0,11109,78016,0.07406,0
180000,1,3,1,54,0,149698,4834,0.8316555555555556,1
